,dif_hp,dif_atk,dif_def,dif_spatk,dif_spdef,dif_sp,winner,nbrContre,probWinParType
7481,61,57,-5,56,10,14,1,244.0,0.6434426229508197
7482,105,10,-20,55,-20,0,0,1702.0,0.3942420681551117
7483,-29,-18,-35,-85,-55,10,1,270.0,0.3888888888888889
7484,-40,-75,-5,-70,-40,25,0,931.0,0.4156820622986037
7485,10,15,-15,30,-15,10,1,203.0,0.7093596059113301
7486,-4,-19,15,-2,-5,-2,0,984.0,0.3993902439024391
7487,25,45,25,90,15,-35,0,260.0,0.7461538461538462
7488,-34,-82,-32,-13,2,-46,0,445.0,0.5280898876404494
7489,-20,-59,-5,-62,5,-13,0,682.0,0.6055718475073314
7490,-10,0,0,45,5,-55,0,861.0,0.5412311265969802
7491,-40,-65,-125,10,-5,35,1,497.0,0.6177062374245473
7492,5,20,0,35,0,80,1,971.0,1.0
7493,15,30,25,-65,-10,-65,0,179.0,0.3128491620111732
7494,-18,2,-33,-46,-14,-15,0,759.0,0.40974967061923584
7495,-22,-20,-29,-20,-49,-5,0,1066.0,0.6135084427767354
7496,15,29,41,30,20,30,0,495.0,0.5474747474747474
7497,15,20,50,50,40,25,1,289.0,0.5294117647058824
7498,5,22,-12,-18,-23,36,1,1702.0,0.6057579318448884
7499,-51,-122,-24,-37,-9,9,1,276.0,0.463768115942029
7500,-3,-5,-10,20,-15,43,1,584.0,0.2842465753424658
7501,100,15,-63,-15,-53,-6,0,214.0,0.2383177570093458
7502,-25,-30,-37,-10,-52,-41,0,134.0,1.0
7503,33,20,26,-5,-14,60,1,479.0,0.42588726513569936
7504,0,10,5,10,15,-20,0,1066.0,0.38649155722326456
7505,25,-10,15,-20,5,-40,0,682.0,0.6055718475073314
7506,-20,-5,-5,-10,-45,5,1,584.0,0.2842465753424658
7507,-50,-25,35,0,25,-40,0,520.0,0.6442307692307693
7508,-45,-35,-55,20,-70,10,1,123.0,0.5040650406504065
7509,17,26,62,-31,-26,-22,0,358.0,0.3966480446927375
7510,-15,-6,-1,25,10,0,0,764.0,0.4816753926701571
7511,-18,-56,-30,29,30,10,1,99.0,0.494949494949495
7512,18,-20,-7,2,3,-25,0,247.0,0.242914979757085
7513,-28,-2,108,31,-12,-28,0,759.0,0.5902503293807642
7514,-75,-45,-25,5,-5,-50,0,289.0,0.5501730103806228
7515,5,45,25,-5,-15,55,1,811.0,0.4525277435265105
7516,25,40,-5,40,30,78,1,682.0,0.6055718475073314
7517,16,37,10,26,25,51,1,356.0,0.4550561797752809
7518,25,-10,-20,40,35,10,1,584.0,0.2842465753424658
7519,55,45,-55,25,-10,100,1,194.0,0.6082474226804123
7520,0,-20,-10,25,-10,50,1,432.0,0.3611111111111111
7521,-40,-52,-30,-15,20,2,1,971.0,1.0
7522,-25,25,-30,25,-30,15,1,279.0,0.5519713261648745
7523,15,-60,25,5,45,-10,0,62.0,0.3387096774193548
7524,35,20,40,-65,25,5,1,632.0,0.3734177215189873
7525,-50,-52,-57,-54,-59,-40,0,1086.0,0.3839779005524862
7526,-10,100,50,55,5,5,1,208.0,0.38461538461538464
7527,50,35,-7,-5,-7,14,1,422.0,0.4336492890995261
7528,-28,53,75,88,15,67,1,811.0,0.5474722564734895
7529,-30,65,40,35,5,30,1,584.0,0.7157534246575342
7530,39,95,28,65,18,26,1,149.0,0.6174496644295302
7531,-50,15,-10,0,-10,50,1,443.0,0.4401805869074492
7532,-2,-1,-40,26,20,-1,0,286.0,0.7132867132867133
7533,23,41,20,56,75,85,1,599.0,0.669449081803005
7534,-88,-85,-101,-71,-40,-15,0,584.0,0.2842465753424658
7535,20,80,40,5,10,0,0,971.0,1.0
7536,24,18,0,20,50,2,1,386.0,1.0
7537,-30,-88,-95,-70,-35,8,1,571.0,0.4693520140105079
7538,-4,20,45,42,68,29,1,301.0,0.5647840531561462
7539,-90,-35,-5,50,35,45,1,1086.0,0.6160220994475138
7540,-95,-50,-105,30,-75,5,1,259.0,1.0
7541,-13,55,25,20,50,33,1,584.0,0.7157534246575342
7542,-22,-30,-19,-75,-64,-45,0,484.0,0.493801652892562
7543,-12,-65,-49,-65,-49,-120,0,811.0,0.4525277435265105
7544,41,-32,27,64,21,96,0,266.0,0.5187969924812029
7545,60,151,115,121,45,54,1,335.0,0.5223880597014925
7546,-25,-5,-20,60,0,40,1,1086.0,0.6160220994475138
7547,-30,-35,-56,-20,4,5,1,173.0,0.31213872832369943
7548,35,80,36,20,-14,60,1,1066.0,0.6135084427767354
7549,-13,-9,-13,28,-6,20,1,210.0,0.5523809523809524
7550,35,60,15,40,25,45,1,216.0,0.6481481481481481
7551,45,-25,-45,40,15,-30,0,270.0,0.6111111111111112
7552,14,46,13,56,51,20,1,1204.0,0.5390365448504983
7553,40,45,-55,20,-60,20,1,759.0,0.5902503293807642
7554,7,-10,-30,-45,-35,-90,0,443.0,0.4401805869074492
7555,-43,-77,-82,31,-25,-44,0,632.0,0.6265822784810127
7556,-35,20,-12,80,-30,12,1,443.0,0.4401805869074492
7557,65,15,32,85,47,-32,0,811.0,0.5474722564734895
7558,10,-16,-15,25,-25,-2,0,1066.0,0.38649155722326456
7559,10,5,25,15,30,-75,0,422.0,0.4336492890995261
7560,28,12,-25,23,0,-2,0,190.0,0.3894736842105263
7561,-10,-105,-80,-25,-50,-30,0,1066.0,0.6135084427767354
7562,-55,-15,-10,20,-25,-65,0,432.0,0.3611111111111111
7563,-55,20,50,-65,10,-20,0,342.0,0.2836257309941521
7564,10,-20,-5,70,30,10,1,324.0,0.4660493827160494
7565,15,0,15,10,15,-10,0,1204.0,0.5390365448504983
7566,106,16,22,-50,-25,-8,0,931.0,0.4156820622986037
7567,-13,-45,8,-5,15,55,1,676.0,0.6183431952662722
7568,12,45,-10,15,-10,-42,0,682.0,0.3944281524926686
7569,-55,-20,-65,0,-30,-70,0,1066.0,0.38649155722326456
7570,43,43,-16,-23,-12,5,1,422.0,0.5781990521327014
7571,-70,-40,-10,-10,-10,-5,0,1086.0,0.6160220994475138
7572,7,59,55,14,-10,-30,0,232.0,0.3146551724137931
7573,20,25,20,10,10,-55,0,247.0,0.242914979757085
7574,-19,-49,-86,-29,-91,-5,0,1208.0,0.5016556291390728
7575,-34,-81,-73,-46,-15,34,1,1208.0,0.4983443708609272
7576,55,115,60,25,60,40,1,1208.0,0.5016556291390728
7577,-15,-10,-11,30,14,-5,0,676.0,0.6183431952662722
7578,13,-38,15,-21,-47,53,1,216.0,0.35185185185185186
7579,25,10,23,-30,23,9,1,422.0,0.4336492890995261
7580,-5,0,-25,0,10,25,1,1066.0,0.6135084427767354
7581,-20,-18,57,68,57,26,1,676.0,0.6183431952662722
7582,-58,-115,-65,-84,-65,-49,1,479.0,0.42588726513569936
7583,0,-36,-10,-5,-5,-17,0,984.0,0.3993902439024391
7584,-45,-20,-30,-95,-35,-60,0,1066.0,0.38649155722326456
7585,-5,15,40,-50,-10,-75,0,201.0,0.27860696517412936
7586,70,20,-10,65,5,-30,0,713.0,0.3015427769985975
7587,-40,-45,-110,5,-60,40,1,759.0,0.5902503293807642
7588,-14,-37,-25,-15,-10,-10,0,356.0,0.4550561797752809
7589,73,-15,-31,30,8,-10,0,497.0,0.6177062374245473
7590,20,100,-10,15,-50,25,1,487.0,0.457905544147844
7591,-36,-42,-47,6,-12,-20,0,676.0,0.6183431952662722
7592,0,-15,-35,-20,-30,-35,0,194.0,0.6804123711340206
7593,32,-19,17,-79,-20,-50,0,861.0,0.4587688734030198
7594,5,70,55,30,-10,50,1,584.0,0.7157534246575342
7595,58,65,-12,-25,-22,16,1,178.0,0.5449438202247191
7596,20,45,73,-45,-47,-36,0,211.0,0.2890995260663507
7597,16,8,-53,-6,-4,51,1,358.0,0.6033519553072626
7598,7,-95,-5,5,-10,-30,0,276.0,0.5362318840579711
7599,24,80,30,-5,-15,-39,1,218.0,0.9036697247706422
7600,40,35,15,45,25,10,1,142.0,0.3309859154929577
7601,-35,-9,-10,-35,-30,9,1,246.0,0.7357723577235772
7602,-15,25,-55,-10,-35,-40,1,122.0,0.6229508196721312
7603,10,-40,-3,30,8,4,1,62.0,0.4516129032258064
7604,-23,-26,-14,-76,-114,-27,0,119.0,0.5294117647058824
7605,0,-5,5,60,20,-50,0,270.0,0.6111111111111112
7606,-62,-17,2,-48,-27,12,1,500.0,0.46799999999999997
7607,40,135,45,135,30,70,1,584.0,0.7157534246575342
7608,-25,-35,-26,-55,-40,-44,0,518.0,0.4536679536679537
7609,-4,-75,-182,2,-23,2,1,274.0,0.5036496350364964
7610,40,35,20,-5,-5,-45,0,142.0,0.2183098591549296
7611,-24,-28,-60,-60,-55,25,1,713.0,0.6984572230014026
7612,-62,-43,-30,-21,-24,-18,0,125.0,0.664
7613,-11,-19,-60,10,-40,20,1,229.0,0.6419213973799127
7614,20,0,5,30,-15,0,0,495.0,0.4525252525252526
7615,-16,28,-27,-49,-27,8,1,713.0,0.6984572230014026
7616,14,-44,-12,56,21,-5,0,1204.0,0.5390365448504983
7617,20,40,10,45,15,10,1,225.0,0.6711111111111111
7618,-33,-65,0,-55,-30,-49,0,123.0,0.5040650406504065
7619,35,15,-38,-32,-45,20,1,547.0,0.7038391224862889
7620,-26,-52,-28,27,-15,-18,0,142.0,0.3309859154929577
7621,31,65,94,20,-8,48,1,279.0,0.4480286738351255
7622,25,73,28,80,40,59,1,99.0,0.494949494949495
7623,15,18,13,48,13,61,1,1702.0,0.3942420681551117
7624,21,0,20,-10,10,-21,0,21.0,0.14285714285714285
7625,0,-10,0,-5,-60,-15,0,68.0,0.7647058823529411
7626,15,45,-20,-40,-10,35,1,116.0,0.603448275862069
7627,-2,-30,-40,50,-10,47,1,149.0,0.5167785234899329
7628,-5,-10,-120,0,-110,-45,0,448.0,0.4799107142857143
7629,5,-67,-2,-102,-38,-101,0,1086.0,0.3839779005524862
7630,-10,-100,-100,20,-25,20,1,473.0,0.733615221987315
7631,6,-26,-33,0,35,48,1,1208.0,0.4983443708609272
7632,10,-5,20,-25,-75,-55,0,1204.0,0.4609634551495017
7633,50,7,36,30,35,-35,0,132.0,0.18181818181818185
7634,0,-19,-45,-24,-50,-6,0,1066.0,0.6135084427767354
7635,40,40,40,-5,-5,-5,0,289.0,0.5501730103806228
7636,-15,0,-3,7,17,-12,0,448.0,0.4799107142857143
7637,30,-15,-45,65,0,-40,0,354.0,1.0
7638,8,-15,-65,15,-55,15,1,289.0,0.5501730103806228
7639,-14,37,-16,2,-21,-49,0,448.0,0.4799107142857143
7640,15,5,-5,-42,-45,-30,0,1208.0,0.5016556291390728
7641,68,29,53,74,40,5,1,266.0,0.5187969924812029
7642,-5,30,60,-20,-5,-15,0,244.0,0.4180327868852459
7643,-66,-82,-33,-53,-55,7,1,520.0,0.3557692307692308
7644,8,0,-20,-20,-30,51,1,984.0,0.6006097560975611
7645,-15,75,51,-5,-35,-11,0,497.0,0.3822937625754527
7646,10,-100,-20,-55,85,45,0,119.0,0.4705882352941176
7647,-20,-32,-35,-37,10,-38,0,224.0,0.625
7648,-40,-35,20,25,-30,-40,0,432.0,0.3611111111111111
7649,-15,-15,-70,-5,-70,2,1,309.0,0.3624595469255664
7650,30,70,190,25,40,-10,0,116.0,0.3965517241379311
7651,-42,45,-25,-30,25,15,1,224.0,0.625
7652,9,35,30,-45,-50,21,1,274.0,0.5036496350364964
7653,-30,10,-40,0,0,20,1,318.0,0.490566037735849
7654,7,9,-3,-33,10,5,1,599.0,0.330550918196995
7655,0,25,115,-45,-25,-70,0,274.0,0.4963503649635037
7656,-43,20,-55,-65,-5,43,1,342.0,0.2836257309941521
7657,3,-25,-64,5,-14,5,1,472.0,0.5105932203389829
7658,-2,-48,20,0,20,34,1,229.0,0.6419213973799127
7659,8,46,20,16,10,15,1,520.0,0.6442307692307693
7660,29,74,38,-37,-4,-1,0,286.0,0.2867132867132867
7661,-21,35,-15,-62,-27,15,1,289.0,0.4498269896193772
7662,8,29,17,38,3,99,1,487.0,0.457905544147844
7663,-20,-14,20,-40,-35,-16,0,157.0,1.0
7664,-5,-10,-4,30,16,28,1,984.0,0.3993902439024391
7665,-30,-7,32,-15,24,-9,0,324.0,0.4660493827160494
7666,5,43,-10,-58,-30,-35,1,599.0,0.669449081803005
7667,-20,-60,-82,47,-25,-64,0,289.0,0.5501730103806228
7668,30,-5,0,-90,-35,-70,0,159.0,0.5345911949685535
7669,5,19,10,-45,-25,-79,0,286.0,0.2867132867132867
7670,10,-38,-87,-20,-70,10,1,482.0,0.5684647302904564
7671,20,-5,-20,-20,25,-7,0,246.0,0.7357723577235772
7672,10,10,-57,-50,-17,27,1,682.0,0.6055718475073314
7673,54,6,28,45,40,10,1,84.0,0.8928571428571429
7674,-17,-28,-42,-3,22,43,1,497.0,0.3822937625754527
7675,-10,-43,-90,7,0,25,1,289.0,0.4705882352941176
7676,-31,-55,-30,-75,-110,-49,0,479.0,0.42588726513569936
7677,-29,-6,-70,-80,-40,-10,0,178.0,0.5449438202247191
7678,80,60,0,120,50,65,1,500.0,0.532
7679,6,35,-40,-15,-35,125,1,1204.0,0.4609634551495017
7680,-5,-60,15,-20,20,-10,0,68.0,0.7647058823529411
7681,30,29,16,15,12,-41,0,484.0,0.506198347107438
7682,7,-30,30,30,-20,5,1,1086.0,0.3839779005524862
7683,-17,-90,80,-17,40,-80,0,208.0,0.6153846153846154
7684,36,62,17,45,0,35,0,432.0,0.3611111111111111
7685,-28,-42,-78,32,-12,98,1,335.0,0.4776119402985074
7686,0,15,65,-35,65,-75,0,1204.0,0.4609634551495017
7687,-40,-80,-20,-90,-75,-50,0,313.0,0.30990415335463256
7688,0,-70,5,-80,5,-55,0,495.0,0.4525252525252526
7689,30,46,60,-4,10,50,1,318.0,0.5094339622641509
7690,-20,-50,-20,25,15,60,1,422.0,0.4336492890995261
7691,-10,-48,25,-33,20,26,0,354.0,1.0
7692,4,16,40,48,0,12,1,260.0,0.7461538461538462
7693,-10,-33,28,-38,68,10,1,358.0,0.3966480446927375
7694,-6,-1,-2,-6,-40,-14,0,1204.0,0.5390365448504983
7695,-33,-40,-18,-15,-28,-27,0,472.0,0.5105932203389829
7696,-60,-115,-115,45,-25,65,0,445.0,0.6292134831460674
7697,-10,-15,-60,-90,-60,-30,0,448.0,0.4799107142857143
7698,-5,35,71,21,87,2,1,500.0,0.46799999999999997
7699,10,-8,8,-2,-10,-50,0,713.0,0.3015427769985975
7700,18,9,28,50,35,-5,0,861.0,0.5412311265969802
7701,0,-10,25,35,15,-5,0,971.0,1.0
7702,15,70,45,70,45,25,1,122.0,0.3770491803278688
7703,-20,-15,-5,10,-5,0,0,1086.0,0.6160220994475138
7704,15,10,5,5,20,60,1,646.0,0.4241486068111455
7705,-38,-6,41,-6,41,-41,0,497.0,0.3822937625754527
7706,10,35,80,-10,40,20,1,116.0,0.3965517241379311
7707,8,44,3,55,40,50,1,599.0,0.669449081803005
7708,-45,37,-70,-16,-70,-15,0,759.0,0.40974967061923584
7709,20,25,65,35,85,19,1,472.0,0.4894067796610169
7710,-4,-11,-4,-18,-6,-42,0,971.0,1.0
7711,-70,-5,-13,30,-23,1,1,422.0,0.566350710900474
7712,5,40,-10,-15,10,25,1,1204.0,0.4609634551495017
7713,-10,-30,-50,-70,-45,-90,0,249.0,0.4899598393574297
7714,5,-35,25,-15,45,-45,0,971.0,1.0
7715,-6,-42,6,16,81,-42,0,1702.0,0.3942420681551117
7716,-31,7,15,-70,-5,-72,0,1204.0,0.4609634551495017
7717,-5,55,19,-80,-10,-9,0,971.0,1.0
7718,15,55,52,14,8,43,1,321.0,0.6884735202492211
7719,-140,72,21,2,52,43,1,236.0,0.3686440677966102
7720,-1,-45,10,-45,-50,31,1,35.0,0.6
7721,16,47,23,-38,43,4,1,599.0,0.330550918196995
7722,45,96,-5,56,25,68,1,931.0,0.5843179377013964
7723,-35,-25,25,-5,-20,-35,0,1204.0,0.5390365448504983
7724,25,-45,-45,15,5,-45,0,571.0,0.4693520140105079
7725,53,25,71,55,101,35,1,1066.0,0.6135084427767354
7726,-35,-35,10,-40,5,-25,0,132.0,0.18181818181818185
7727,15,20,-40,-10,10,25,1,324.0,0.4660493827160494
7728,5,-5,25,15,25,-20,0,547.0,0.2961608775137112
7729,-10,-2,8,-13,-38,-35,0,676.0,0.6183431952662722
7730,-20,-11,15,14,40,-54,0,1066.0,0.38649155722326456
7731,-28,-20,-24,-10,-49,15,1,324.0,0.4660493827160494
7732,-145,70,80,20,-45,10,1,365.0,0.3945205479452055
7733,25,-60,-55,-35,0,20,1,682.0,0.6055718475073314
7734,-7,60,55,50,25,-3,0,971.0,1.0
7735,-35,0,-35,-35,-35,-90,0,72.0,1.0
7736,-20,-38,-30,-18,-20,-60,0,318.0,0.490566037735849
7737,15,-6,-28,59,20,54,1,232.0,0.6853448275862069
7738,40,56,-6,28,65,53,1,445.0,0.5280898876404494
7739,-15,10,24,80,23,-36,0,244.0,0.6434426229508197
7740,-5,-55,-35,45,40,45,0,445.0,0.6292134831460674
7741,-30,-20,-45,75,5,45,0,291.0,0.054982817869415807
7742,35,110,39,-5,45,26,1,1086.0,0.3839779005524862
7743,36,84,72,19,14,40,1,571.0,0.5306479859894921
7744,-21,-17,65,25,85,-22,0,153.0,0.3137254901960784
7745,33,27,56,37,20,-38,0,1086.0,0.3839779005524862
7746,18,137,49,-19,48,26,1,190.0,0.6105263157894737
7747,10,-15,25,-35,25,-30,0,764.0,0.518324607329843
7748,10,-15,-80,55,10,65,1,211.0,0.7109004739336493
7749,30,52,28,35,45,60,1,351.0,0.5071225071225072
7750,-9,-38,-68,-32,-67,-36,0,984.0,0.6006097560975611
7751,21,42,27,0,25,-20,0,518.0,0.4536679536679537
7752,-35,-67,10,-15,-5,-13,0,271.0,0.4280442804428044
7753,-39,22,7,-21,-41,-5,0,432.0,0.3611111111111111
7754,-40,-25,45,-50,-13,-87,0,497.0,0.3822937625754527
7755,-37,-13,4,36,-2,-4,0,132.0,0.8181818181818182
7756,-23,5,-15,30,-10,-6,0,495.0,0.5474747474747474
7757,-50,20,-45,65,-45,50,1,472.0,0.5466101694915254
7758,-21,-28,-7,10,0,25,1,861.0,0.5412311265969802
7759,-5,30,-5,35,35,20,1,479.0,0.5741127348643006
7760,25,-45,-17,-44,1,-60,0,1208.0,0.5016556291390728
7761,-64,5,-25,-45,-40,0,0,473.0,0.266384778012685
7762,15,30,-15,20,-30,-15,0,122.0,0.5163934426229508
7763,17,-6,56,-16,36,-7,0,497.0,0.3822937625754527
7764,15,-15,-5,65,15,65,1,759.0,0.5902503293807642
7765,5,17,-20,-27,-20,15,1,861.0,0.5412311265969802
7766,4,-49,-36,-24,-36,-22,0,676.0,0.3816568047337278
7767,25,45,25,-5,25,70,1,274.0,0.5036496350364964
7768,41,28,47,50,80,45,1,252.0,0.5674603174603174
7769,-15,-90,-35,-30,-55,-50,0,386.0,1.0
7770,-15,70,-35,-30,45,25,1,252.0,0.5674603174603174
7771,-30,-25,-45,25,30,85,0,459.0,0.6666666666666666
7772,15,35,70,-30,-40,50,1,276.0,0.5362318840579711
7773,-11,-1,-19,2,-13,21,1,931.0,0.5843179377013964
7774,-15,-15,-20,-15,-30,-30,0,386.0,1.0
7775,-8,-16,25,54,25,30,1,125.0,0.664
7776,-80,-20,-20,-55,-30,55,0,1086.0,0.3839779005524862
7777,-62,-50,-15,-30,-35,-40,0,584.0,0.2842465753424658
7778,70,40,10,95,75,35,1,260.0,0.7461538461538462
7779,4,36,30,-61,5,31,1,289.0,0.4498269896193772
7780,6,-1,14,-19,7,-37,0,482.0,0.4315352697095436
7781,-27,25,-60,35,-74,1,1,35.0,0.6
7782,23,15,-11,0,0,2,1,321.0,0.6884735202492211
7783,19,23,65,-3,41,-35,0,1204.0,0.4609634551495017
7784,20,6,40,31,35,24,1,599.0,0.669449081803005
7785,6,19,1,44,1,58,1,931.0,0.5843179377013964
7786,-3,20,31,45,52,45,1,422.0,0.4218009478672986
7787,28,-5,-15,46,14,32,1,179.0,0.5195530726256983
7788,-16,-23,-7,20,10,-15,0,861.0,0.5412311265969802
7789,-5,-40,-9,-30,-4,20,1,201.0,0.27860696517412936
7790,-65,-50,-10,5,-15,-23,0,124.0,0.4919354838709678
7791,-65,-40,-45,-55,-45,11,1,1702.0,0.6057579318448884
7792,-34,-16,-38,-61,-51,-20,0,971.0,1.0
7793,-47,-33,-12,-11,23,-41,0,422.0,0.4336492890995261
7794,0,0,0,25,25,-10,0,1702.0,0.3942420681551117
7795,10,83,30,3,10,5,1,764.0,0.4816753926701571
7796,-20,-20,5,-40,5,0,0,93.0,0.5913978494623656
7797,35,25,-120,30,-5,-10,0,482.0,0.5684647302904564
7798,0,-80,-60,-50,10,10,1,318.0,0.490566037735849
7799,-46,-12,-53,-33,-30,-3,0,103.0,0.4951456310679612
7800,-29,-21,-20,-55,-35,-70,0,313.0,0.6900958466453674
7801,-15,-55,13,-65,-50,-43,0,547.0,0.2961608775137112
7802,48,51,23,20,14,65,1,1066.0,0.6135084427767354
7803,15,45,-190,40,-180,85,1,473.0,0.733615221987315
7804,0,-50,-30,-30,-30,-35,0,289.0,0.4705882352941176
7805,-56,-88,-42,-88,-45,-59,0,77.0,0.7012987012987013
7806,-5,-35,-20,-45,-20,20,1,861.0,0.4587688734030198
7807,30,-5,-30,65,-10,97,1,309.0,0.3624595469255664
7808,0,-50,-10,37,53,-26,0,125.0,0.336
7809,-5,10,20,29,29,-10,0,1702.0,0.3942420681551117
7810,10,20,10,-32,-23,5,1,984.0,0.6006097560975611
7811,3,106,-10,-29,30,90,1,1204.0,0.4609634551495017
7812,10,5,5,-20,-15,5,0,971.0,1.0
7813,-14,-24,-66,71,-11,70,0,354.0,1.0
7814,48,25,35,20,20,11,1,676.0,0.3816568047337278
7815,-5,-3,-5,-13,-10,-2,0,984.0,0.6006097560975611
7816,-5,5,1,5,-15,-26,0,472.0,0.4533898305084746
7817,10,-2,5,-7,50,-22,0,1086.0,0.6160220994475138
7818,35,5,20,20,20,20,1,682.0,0.6055718475073314
7819,-70,5,-25,-35,-70,-30,0,759.0,0.40974967061923584
7820,-15,-50,-60,0,-15,0,0,764.0,0.4816753926701571
7821,-20,10,40,-20,10,60,1,571.0,0.5306479859894921
7822,-15,50,10,10,-20,45,1,764.0,0.4816753926701571
7823,-20,-70,-180,-10,-30,-10,0,497.0,0.6177062374245473
7824,5,-75,10,0,30,35,0,103.0,0.5048543689320388
7825,50,90,70,95,90,15,1,971.0,1.0
7826,-60,-65,-25,-30,-25,-10,0,931.0,0.4156820622986037
7827,67,105,5,10,0,-9,0,571.0,0.5306479859894921
7828,-120,-130,-70,-65,-35,-70,0,984.0,0.3993902439024391
7829,-31,-27,5,-33,4,-17,0,971.0,1.0
7830,25,-25,-55,55,35,20,1,459.0,0.6666666666666666
7831,-14,-11,5,5,10,-45,0,479.0,0.5741127348643006
7832,-25,10,26,0,5,-61,0,1204.0,0.4609634551495017
7833,-12,-34,-15,10,-10,41,1,22.0,0.8181818181818182
7834,-15,-10,-30,35,5,40,1,354.0,1.0
7835,6,45,-30,20,41,70,1,289.0,0.4705882352941176
7836,30,50,0,90,70,40,1,270.0,0.6111111111111112
7837,17,94,80,4,50,55,1,324.0,0.4660493827160494
7838,-25,-20,180,-45,165,-40,0,646.0,0.4241486068111455
7839,15,85,5,-40,-45,15,1,1204.0,0.4609634551495017
7840,0,22,-17,-18,-18,16,1,1204.0,0.4609634551495017
7841,58,63,35,93,45,-19,0,276.0,0.5362318840579711
7842,33,45,11,25,36,65,1,1066.0,0.6135084427767354
7843,-7,-18,-50,-70,-45,-20,0,520.0,0.6442307692307693
7844,5,32,50,25,10,-22,0,289.0,0.5294117647058824
7845,47,78,25,46,27,-23,0,123.0,0.6747967479674797
7846,15,27,3,27,3,38,1,1702.0,0.3942420681551117
7847,20,34,30,15,20,-39,0,229.0,0.3580786026200873
7848,-15,-23,-5,-138,-45,-84,0,632.0,0.3734177215189873
7849,-30,-110,5,-110,5,0,0,116.0,0.603448275862069
7850,12,68,40,87,55,77,1,321.0,0.6884735202492211
7851,-2,-30,1,-10,1,30,1,1066.0,0.6135084427767354
7852,20,-45,-50,-5,-10,-10,0,497.0,0.6177062374245473
7853,5,-1,40,40,20,-14,0,547.0,0.2961608775137112
7854,-15,-86,26,26,-16,-105,0,861.0,0.5412311265969802
7855,-5,3,-5,-13,-5,-35,0,1204.0,0.5390365448504983
7856,-10,5,8,5,-7,-20,0,764.0,0.4816753926701571
7857,37,41,14,85,4,39,1,1086.0,0.6160220994475138
7858,35,37,33,-15,5,-50,0,179.0,0.3128491620111732
7859,-11,7,25,40,35,66,1,29.0,0.7241379310344828
7860,-5,20,-10,40,20,60,1,295.0,0.511864406779661
7861,25,52,57,22,37,-11,0,313.0,0.6900958466453674
7862,14,28,30,38,-8,34,1,518.0,0.5463320463320464
7863,5,-16,6,30,15,-45,0,365.0,0.3945205479452055
7864,40,75,2,85,30,63,1,142.0,0.7816901408450704
7865,26,120,35,74,-20,30,1,1086.0,0.6160220994475138
7866,-30,39,12,-27,-22,23,1,584.0,0.7157534246575342
7867,5,-35,-5,-25,-25,-35,0,861.0,0.4587688734030198
7868,-70,-18,15,-32,-50,-30,0,1702.0,0.3942420681551117
7869,5,-35,25,-20,5,-5,0,246.0,0.2642276422764228
7870,5,-5,-120,25,15,50,1,119.0,0.4705882352941176
7871,-30,-58,-12,-85,-80,-15,0,1086.0,0.3839779005524862
7872,40,25,-20,5,-20,0,0,119.0,0.4705882352941176
7873,10,-15,10,-35,-5,-50,0,157.0,1.0
7874,2,45,-10,-61,16,13,1,157.0,1.0
7875,25,-20,40,50,5,-90,0,271.0,0.5719557195571956
7876,-8,4,7,26,-9,-30,0,422.0,0.4218009478672986
7877,-35,-75,-30,40,-30,-15,0,236.0,0.6313559322033898
7878,5,38,10,10,-55,67,1,203.0,0.7093596059113301
7879,-15,-35,-75,-5,-5,-5,0,487.0,0.457905544147844
7880,0,60,29,-40,9,57,1,356.0,0.4550561797752809
7881,-100,-25,-16,-5,-61,30,1,676.0,0.6183431952662722
7882,0,-17,-22,-67,-22,-50,0,301.0,0.5647840531561462
7883,-50,-59,-44,-29,-37,-13,0,179.0,0.6871508379888268
7884,14,-37,35,20,35,48,1,571.0,0.4693520140105079
7885,35,44,45,20,30,-20,0,984.0,0.3993902439024391
7886,-34,-34,-10,-48,-36,-24,0,520.0,0.3557692307692308
7887,10,-16,-75,-26,40,-34,0,1204.0,0.4609634551495017
7888,-10,17,7,42,32,45,1,145.0,0.5724137931034483
7889,14,0,-10,-20,-10,31,1,676.0,0.3816568047337278
7890,-53,-30,-25,18,-18,-30,0,708.0,1.0
7891,14,-34,-62,21,3,28,1,682.0,0.6055718475073314
7892,-30,-26,-24,-2,-15,-41,0,1702.0,0.3942420681551117
7893,-26,-35,-16,-12,-5,13,1,764.0,0.518324607329843
7894,-11,-1,-5,7,2,1,1,931.0,0.5843179377013964
7895,-5,-40,-10,-45,-45,-75,0,861.0,0.4587688734030198
7896,37,-14,3,55,65,-18,0,759.0,0.5902503293807642
7897,15,30,-10,-40,20,-15,0,759.0,0.40974967061923584
7898,85,70,30,20,20,15,1,931.0,0.5843179377013964
7899,-42,-45,-90,-85,-55,-20,0,422.0,0.4336492890995261
7900,-60,-75,-30,-34,-30,-37,1,365.0,0.6054794520547945
7901,21,42,17,50,40,55,1,432.0,0.3611111111111111
7902,-12,-30,-67,-78,-82,-51,0,473.0,0.266384778012685
7903,-45,10,-15,35,-15,31,1,520.0,0.6442307692307693
7904,16,45,10,95,70,84,1,487.0,0.457905544147844
7905,-25,-2,-9,-31,-16,30,1,1702.0,0.6057579318448884
7906,68,45,91,51,65,35,0,479.0,0.5741127348643006
